date,Symbol,GICS Sector,date_plus_28,date_plus_7,date_plus_1,Price,price_plus_28,price_plus_7,price_plus_1,return_28,return_7,return_1,rating_28,rating_7,rating_1,predict_return_1_logReg
4/30/2020,DRE,Real Estate,5/28/2020,5/7/2020,5/1/2020,34.70000076,34.83000183,33.22999954,33.29999924,0.003746428,-0.042363147,-0.040345864,hold,sell,sell,hold
1/30/2020,DRE,Real Estate,2/27/2020,2/6/2020,1/31/2020,36.72999954,33.88000107,36.75,36.31000137,-0.077593207,0.000544526,-0.011434745,sell,hold,hold,hold
10/31/2019,DRE,Real Estate,11/28/2019,11/7/2019,11/1/2019,35.13999939,35.18000031,34.61999893,35.34000015,0.00113833,-0.014797964,0.005691541,hold,hold,hold,hold
8/2/2019,DRE,Real Estate,8/30/2019,8/9/2019,8/3/2019,32.88999939,33.27000046,33.18000031,32.08000183,0.011553696,0.008817298,-0.024627473,hold,hold,hold,hold
4/25/2019,DRE,Real Estate,5/23/2019,5/2/2019,4/26/2019,30.81999969,30.72999954,31.15999985,30.89999962,-0.002920187,0.011031803,0.002595715,hold,hold,hold,hold
2/1/2019,DRE,Real Estate,3/1/2019,2/8/2019,2/2/2019,29.52000046,29.45000076,29.97999954,29.89999962,-0.002371263,0.015582625,0.0128726,hold,hold,hold,hold
10/25/2018,DRE,Real Estate,11/22/2018,11/1/2018,10/26/2018,28.38999939,28.19000053,27.80999947,27.70000076,-0.007044694,-0.020429727,-0.024304285,hold,hold,hold,hold
7/26/2018,DRE,Real Estate,8/23/2018,8/2/2018,7/27/2018,29.07999992,27.85000038,29.18000031,28.68000031,-0.042297096,0.003438803,-0.013755145,sell,hold,hold,hold
10/29/2020,DD,Materials,11/26/2020,11/5/2020,10/30/2020,57.95999908,64.54000092,60.18999863,56.88000107,0.113526603,0.038474803,-0.018633506,buy,buy,hold,hold
7/30/2020,DD,Materials,8/27/2020,8/6/2020,7/31/2020,53.75999832,56.58000183,54.70999908,53.47999954,0.052455424,0.017671146,-0.005208311,buy,hold,hold,hold
5/5/2020,DD,Materials,6/2/2020,5/12/2020,5/6/2020,44.68999863,52.65000153,45.68000031,44.04000092,0.17811598,0.022152645,-0.01454459,buy,hold,hold,hold
1/30/2020,DD,Materials,2/27/2020,2/6/2020,1/31/2020,52.72000122,45.06999969,53.81000137,51.18000031,-0.145106247,0.020675268,-0.029210942,sell,hold,hold,hold
10/31/2019,DD,Materials,11/28/2019,11/7/2019,11/1/2019,65.91000366,64.80999756,71.61000061,69.63999939,-0.016689517,0.086481515,0.056592255,hold,buy,buy,hold
8/1/2019,DD,Materials,8/29/2019,8/8/2019,8/2/2019,71.69000244,65.76999664,70.76000214,69.05000305,-0.082577843,-0.012972524,-0.03682521,sell,hold,sell,hold
5/2/2019,DD,Materials,5/30/2019,5/9/2019,5/3/2019,73.37566376,65.96825409,65.58730316,73.84127045,-0.100951859,-0.106143648,0.006345519,sell,sell,hold,hold
1/31/2019,DD,Materials,2/28/2019,2/7/2019,2/1/2019,76.58614349,75.76065063,74.26621246,76.10223389,-0.010778619,-0.030291785,-0.006318501,hold,sell,hold,hold
11/5/2020,DXC,Information Technology,12/3/2020,11/12/2020,11/6/2020,19.57999992,23.76000023,20.28000069,18.11000061,0.213483162,0.035750805,-0.075076574,buy,buy,sell,hold
8/6/2020,DXC,Information Technology,9/3/2020,8/13/2020,8/7/2020,18.69000053,21.35000038,19.63999939,19.89999962,0.142322085,0.050829258,0.064740452,buy,buy,buy,hold
