Symbol,Sample Time,Open,High,Low,Close,Adj. Close,Volume
NQ=F,1/15/2019 5:00,6543,6689,6542.25,6676.75,6613,492324
NQ=F,1/16/2019 5:00,6674.5,6737.25,6664,6666.25,6692,443742
NQ=F,1/17/2019 5:00,6670,6760,6612.25,6720,6633.5,472761
NQ=F,1/18/2019 5:00,6722.75,6828.25,6712,6792.75,6664.5,499881
NQ=F,1/22/2019 5:00,6794.5,6794.5,6611.5,6653,6774.75,651258
NQ=F,1/23/2019 5:00,6652,6724.25,6592.25,6665.25,,515044
NQ=F,1/24/2019 5:00,6663,6718.5,6653,6675,6826,449017
NQ=F,1/25/2019 5:00,6684.5,6810.5,6676.75,6791.25,6820.5,446822
NQ=F,1/28/2019 5:00,6784.25,6791,6648.25,6701.75,6896,490045
NQ=F,1/29/2019 5:00,6695.25,6721,6616.75,6638.75,6965,441622
NQ=F,1/30/2019 5:00,6690.25,6845.25,6657.75,6837.25,6960,526133
NQ=F,1/31/2019 5:00,6844.25,6943,6839.25,6914.75,,557023
NQ=F,2/1/2019 5:00,6911,6927.5,6860.5,6877.75,6974,461403
NQ=F,2/4/2019 5:00,6863.75,6983,6858.25,6937.5,6890.5,353660
NQ=F,2/5/2019 5:00,6937.5,7033.75,6928.25,7008,6937.25,369764
NQ=F,2/6/2019 5:00,7009.25,7038.75,6972.25,6995.75,6905.75,376560
NQ=F,2/7/2019 5:00,6988,6994.75,6856.25,6905.5,6874,595400
NQ=F,2/8/2019 5:00,6902,6926.25,6841,6916.75,,464342
NQ=F,2/11/2019 5:00,6921.75,6969.5,6896.25,6914.25,6915.75,384589
NQ=F,2/12/2019 5:00,6908.5,7028.5,6903,7018.5,6909.25,363950
NQ=F,2/13/2019 5:00,7017.25,7069.75,7012,7016.25,6957,359971
NQ=F,2/14/2019 5:00,7017.25,7057.5,6972,7019.75,6957.25,490159
NQ=F,2/15/2019 5:00,7017.5,7095.25,6975.25,7063.75,6960.25,430944
NQ=F,2/19/2019 5:00,7063.75,7094.75,7035.25,7068.25,,386613
NQ=F,2/20/2019 5:00,7068.75,7105,7032.25,7073.25,6944.5,418267
NQ=F,2/21/2019 5:00,7070.75,7113.75,7005,7034.5,6987.25,432866
NQ=F,2/22/2019 5:00,7031.25,7101.25,7019.25,7088.25,6977,367501
NQ=F,2/25/2019 5:00,7108.5,7168.5,7102,7125.75,7083,346624
NQ=F,2/26/2019 5:00,7122,7151,7073.25,7117.75,,362741
NQ=F,2/27/2019 5:00,7109.25,7131.75,7048,7121.75,7148.25,367938
NQ=F,2/28/2019 5:00,7121.25,7130.75,7072.5,7102.5,7179.25,360883
NQ=F,3/1/2019 5:00,7106.5,7164.5,7098.25,7156,7215,383198
NQ=F,3/4/2019 5:00,7177,7211.5,7074.5,7145.75,7161,556660
NQ=F,3/5/2019 5:00,7144.5,7182,7124.25,7165.5,7151.5,364928
NQ=F,3/6/2019 5:00,7156,7171.25,7107,7111.25,,444302
NQ=F,3/7/2019 5:00,7109,7123.25,7003.25,7027.5,7170.25,556540
NQ=F,3/8/2019 5:00,7025.5,7034,6939,7026.75,7199.5,312130
NQ=F,3/11/2019 4:00,7022.25,7176.75,6997.5,7164.75,7204.25,203726
NQ=F,3/12/2019 4:00,7176,7223,7163.25,7206.5,7283.75,167990
NQ=F,3/13/2019 4:00,7209.25,7295.5,7183.75,7267.75,7257.5,127111
NQ=F,3/14/2019 4:00,7273.25,7293.5,7237.75,7239.75,,82276
NQ=F,3/15/2019 4:00,7245.75,7288,7243,7270.350098,7276,412124
NQ=F,3/18/2019 4:00,7338,7379.5,7321.75,7360.75,7252.25,366874
NQ=F,3/19/2019 4:00,7362.25,7421.25,7351.25,7376.5,7313.25,427134
NQ=F,3/20/2019 4:00,7378,7458,7349.5,7409.5,7237.75,550615
NQ=F,3/21/2019 4:00,7400.5,7541,7367.75,7534.5,7222.75,523249
NQ=F,3/22/2019 4:00,7526.75,7544.75,7353,7368.75,,694561
NQ=F,3/25/2019 4:00,7372.25,7390.5,7290,7355.25,7073.5,596897
NQ=F,3/26/2019 4:00,7363,7447.5,7340.5,7376.75,7104,557412
NQ=F,3/27/2019 4:00,7383.5,7404.75,7276,7334.5,6998.25,592979
NQ=F,3/28/2019 4:00,7323.5,7372.5,7289.5,7352,7060.5,446378
NQ=F,3/29/2019 4:00,7350.25,7414.5,7350.25,7400.5,7066.75,395579
NQ=F,4/1/2019 4:00,7430,7506.5,7428.5,7498.5,,412914
NQ=F,4/2/2019 4:00,7495.25,7532.5,7483.75,7519.25,7116.5,359192
NQ=F,4/3/2019 4:00,7517,7616.25,7513.25,7582.25,,483546
NQ=F,4/4/2019 4:00,7581.25,7598,7522,7561.5,7125.75,432440
NQ=F,4/5/2019 4:00,7565,7612.75,7556,7604.25,7233.5,358710
NQ=F,4/8/2019 4:00,7607.75,7629.25,7561.25,7623.5,,333328
NQ=F,4/9/2019 4:00,7625.75,7633.75,7578.75,7593.25,7300.25,389517
NQ=F,4/10/2019 4:00,7590.5,7646,7575.75,7641.25,7301.5,332696
NQ=F,4/11/2019 4:00,7644,7661,7601.5,7617.25,7253.75,340950
NQ=F,4/12/2019 4:00,7617,7665,7611,7652.25,7382.75,346210
NQ=F,4/15/2019 4:00,7654,7659,7598.75,7647.75,7393,322483
NQ=F,4/16/2019 4:00,7650.75,7695,7648.75,7679.5,,373199
NQ=F,4/17/2019 4:00,7676.5,7733.5,7668.5,7689.75,7325,463944
NQ=F,4/18/2019 4:00,7691.5,7723,7660.25,7712.5,7421.75,393586
NQ=F,4/22/2019 4:00,7715.25,7746.75,7669.75,7734.75,7404.5,253668
NQ=F,4/23/2019 4:00,7738,7843.75,7724.5,7838,7367.75,427149
NQ=F,4/24/2019 4:00,7833.5,7852.75,7802.25,7847.75,7360,387633
NQ=F,4/25/2019 4:00,7855.25,7879.5,7792,7798.5,,488329
NQ=F,4/26/2019 4:00,7799.25,7845.5,7755.5,7840.25,7430.5,467051
NQ=F,4/29/2019 4:00,7837.25,7867.75,7805.5,7813.75,7416.25,320324
NQ=F,4/30/2019 4:00,7805.25,7857,7740,7800,7469.5,463833
NQ=F,5/1/2019 4:00,7848.75,7867.25,7736,7756.5,7430.75,484406
NQ=F,5/2/2019 4:00,7737.75,7805,7682.25,7734.25,7301.25,592822
NQ=F,5/3/2019 4:00,7739,7872.5,7734.75,7865,,454088
NQ=F,5/6/2019 4:00,7810,7817.5,7667.5,7803.5,7200.5,630196
NQ=F,5/7/2019 4:00,7744.75,7804,7581.25,7674,7244.75,838952
NQ=F,5/8/2019 4:00,7663.75,7698,7600,7647.5,7277,621509
NQ=F,5/9/2019 4:00,7639.75,7644.5,7481,7595.25,7385.75,741216
NQ=F,5/10/2019 4:00,7591,7654.5,7435.75,7610.25,7402,802652
NQ=F,5/13/2019 4:00,7534.25,7551.5,7305,7314.75,,773473
NQ=F,5/14/2019 4:00,7315.25,7459.5,7290,7421,7444,547769
NQ=F,5/15/2019 4:00,7429.25,7538.5,7353.75,7529.25,7477.25,535915
NQ=F,5/16/2019 4:00,7524.25,7641,7473.5,7600.25,7471.5,525588
NQ=F,5/17/2019 4:00,7600.75,7620,7506.5,7511.5,7475.5,626777
NQ=F,5/20/2019 4:00,7514.75,7559.25,7361.5,7391.75,7427,634294
NQ=F,5/21/2019 4:00,7408.25,7485.25,7400.75,7464,,436744
NQ=F,5/22/2019 4:00,7462.75,7475,7391.25,7430,7417,455678
NQ=F,5/23/2019 4:00,7430.75,7434.75,7268,7311,7457.75,640165
NQ=F,5/24/2019 4:00,7316.75,7379.75,7300.5,7315.5,7374,407810
NQ=F,5/28/2019 4:00,7315.5,7371.75,7280.25,7295.25,7389,528983
NQ=F,5/29/2019 4:00,7291.5,7296,7183.25,7216,7387.75,568052
NQ=F,5/30/2019 4:00,7214.75,7271.25,7208.5,7255.25,,403475
NQ=F,5/31/2019 4:00,7251.75,7256,7129.25,7133.5,7387,540433
NQ=F,6/3/2019 4:00,7110,7132.5,6941.25,6993.75,7397.5,771723
NQ=F,6/4/2019 4:00,7008.75,7186.5,6981.75,7179.25,7433.25,565396
NQ=F,6/5/2019 4:00,7189,7245.25,7150.25,7228.5,7424.5,534798
NQ=F,6/6/2019 4:00,7213.75,7299.25,7181,7282.25,7495.75,433916
NQ=F,6/7/2019 4:00,7266.5,7453,7257.75,7419.5,,484835
NQ=F,6/10/2019 4:00,7469,7578.5,7431.25,7515.5,7568,463884
NQ=F,6/11/2019 4:00,7519.5,7600.75,7492.75,7518.25,7578,461725
NQ=F,6/12/2019 4:00,7517.75,7531,7461,7473.25,7668.75,388858
NQ=F,6/13/2019 4:00,7476,7536,7421,7522.75,7649,396174
NQ=F,6/14/2019 4:00,7503.25,7520.75,7451.5,7478.25,7661.25,254822
NQ=F,6/17/2019 4:00,7481,7550.75,7476,7534.25,,184038
NQ=F,6/18/2019 4:00,7542.25,7693.5,7514.75,7645.25,7638.75,209971
NQ=F,6/19/2019 4:00,7641,7685.75,7601.75,7674.25,7531.75,112587
NQ=F,6/20/2019 4:00,7668,7793,7660,7745.25,7457.5,101514
NQ=F,6/21/2019 4:00,7737,7743.25,7701.5,7723.609863,7438.5,379078
NQ=F,6/24/2019 4:00,7744.5,7794.25,7731.75,7758.75,,260978
NQ=F,6/25/2019 4:00,7753,7779.5,7609.5,7628.75,7460.25,424811
NQ=F,6/26/2019 4:00,7633,7719,7616.25,7650,7512,376979
NQ=F,6/27/2019 4:00,7641,7716.5,7640.75,7690.5,7485.75,300152
NQ=F,6/28/2019 4:00,7685.25,7726,7664,7693.75,7564.5,310126
NQ=F,7/1/2019 4:00,7781.5,7849.75,7759,7790,7544.75,406594
NQ=F,7/2/2019 4:00,7792.5,7843.25,7763,7838.25,,297574
NQ=F,7/5/2019 4:00,7887.75,7909.75,7797.25,7851.5,7436.25,375287
NQ=F,7/8/2019 4:00,7855,7863.5,7777.5,7801,7495.25,342228
NQ=F,7/9/2019 4:00,7802.25,7858.75,7743,7845.25,7497.5,346314
NQ=F,7/10/2019 4:00,7848,7949.5,7811.25,7928.75,7579.75,442842
NQ=F,7/11/2019 4:00,7924.25,7963.25,7894.25,7918.75,7589,407894
NQ=F,7/12/2019 4:00,7917.25,7967.5,7911.75,7960,,299817
NQ=F,7/15/2019 4:00,7958.25,7992,7941.25,7986.75,7586,247176
NQ=F,7/16/2019 4:00,7982.75,8001.5,7924,7942.75,7595.25,303702
NQ=F,7/17/2019 4:00,7939.75,7966.25,7868,7885.5,7590.25,303890
NQ=F,7/18/2019 4:00,7868,7954.75,7833,7933.5,7657.25,413722
NQ=F,7/19/2019 4:00,7950.5,7980.75,7815.25,7842.75,7655.25,438469
NQ=F,7/22/2019 4:00,7830,7936.5,7826.25,7924.75,,355209
NQ=F,7/23/2019 4:00,7926.5,7985.75,7908,7983.75,7675.5,357765
NQ=F,7/24/2019 4:00,7944,8051.75,7925.25,8038,7652.75,356159
NQ=F,7/25/2019 4:00,8004.5,8034.5,7917.25,7981.75,7664.75,433945
NQ=F,7/26/2019 4:00,7992,8040.75,7987.5,8019.75,7514.25,322305
NQ=F,7/29/2019 4:00,8017.5,8031.75,7951.75,8001.25,7436,301214
NQ=F,7/30/2019 4:00,8004.25,8020,7928.25,7963.25,,394698
NQ=F,7/31/2019 4:00,7992.5,8001.25,7782.25,7866.75,7391.75,556437
NQ=F,8/1/2019 4:00,7834,8014.5,7776.75,7808.25,7399,772956
NQ=F,8/2/2019 4:00,7797,7806,7650.25,7702.25,7032,736453
NQ=F,8/5/2019 4:00,7701.75,7705.5,7359.75,7385.25,7031,848399
NQ=F,8/6/2019 4:00,7349,7549,7224.5,7515.5,7172.25,845239
NQ=F,8/7/2019 4:00,7512.75,7577.5,7387.5,7553.25,,851275
NQ=F,8/8/2019 4:00,7553.5,7738.5,7526,7735.75,7076.5,553666
NQ=F,8/9/2019 4:00,7699.5,7724,7596.75,7660.25,7353.75,619044
NQ=F,8/12/2019 4:00,7654.5,7710,7534.75,7566.75,7313.25,552715
NQ=F,8/13/2019 4:00,7570.25,7789.5,7514,7748,7137.75,674983
NQ=F,8/14/2019 4:00,7746.5,7767.5,7477,7488.75,7106.5,825231
NQ=F,8/15/2019 4:00,7469,7572.75,7388.25,7496.25,,705042
NQ=F,8/16/2019 4:00,7509.25,7632.5,7502.5,7611.75,7155.25,449473
NQ=F,8/19/2019 4:00,7617.25,7750,7616,7727.5,7140.25,401476
NQ=F,8/20/2019 4:00,7717.25,7752,7655.5,7668,6836.25,414176
NQ=F,8/21/2019 4:00,7655,7765.75,7652.25,7750.25,6926.5,344352
NQ=F,8/22/2019 4:00,7756,7782.25,7654,7711.25,6893.25,487622
NQ=F,8/23/2019 4:00,7705.75,7762,7447.75,7504.5,,763864
NQ=F,8/26/2019 4:00,7435,7626,7353.25,7590.5,6736.25,617907
NQ=F,8/27/2019 4:00,7591.5,7648.5,7537,7562.75,6815.25,520966
NQ=F,8/28/2019 4:00,7564,7605.75,7504.25,7599.25,6975.5,480975
NQ=F,8/29/2019 4:00,7582.25,7730.25,7548.5,7712,7077.75,447668
NQ=F,8/30/2019 4:00,7704.25,7770.5,7646,7690.75,6980.25,450746
NQ=F,9/3/2019 4:00,7628.25,7695.5,7580.75,7617.5,,643037
NQ=F,9/4/2019 4:00,7614.25,7730,7608.5,7722.75,6949.5,399672
NQ=F,9/5/2019 4:00,7722,7886.75,7717.25,7855.5,7016.5,478413
NQ=F,9/6/2019 4:00,7853.5,7895,7838.25,7857.75,7218.5,356484
NQ=F,9/9/2019 4:00,7857,7887,7798.5,7830.75,7166,372953
NQ=F,9/10/2019 4:00,7834,7857.75,7744.25,7815,7031.25,446533
NQ=F,9/11/2019 4:00,7818.5,7905,7786.5,7889.75,,383871
NQ=F,9/12/2019 4:00,7893.25,7982.75,7886.75,7921.5,6835,448979
NQ=F,9/13/2019 4:00,7916.25,7958.5,7881.75,7886,6853,243852
NQ=F,9/16/2019 4:00,7856.75,7873.25,7776.25,7856.5,6768.25,199321
NQ=F,9/17/2019 4:00,7864,7897.5,7828,7890.25,6915.5,147539
NQ=F,9/18/2019 4:00,7890.75,7906.75,7790,7894.25,6895.25,122281
NQ=F,9/19/2019 4:00,7898.75,7951,7830.5,7896.25,,69135
NQ=F,9/20/2019 4:00,7899.5,7932.75,7890.75,7899.47998,6672,425158
NQ=F,9/23/2019 4:00,7839.25,7897.5,7807.75,7850.5,6532.5,348180
NQ=F,9/24/2019 4:00,7869,7904.75,7701.75,7735.25,6576.25,609261
NQ=F,9/25/2019 4:00,7738.25,7844.25,7663,7820.25,,540081
NQ=F,9/26/2019 4:00,7822.5,7842.75,7734.75,7787.25,,489320
NQ=F,9/27/2019 4:00,7787,7822,7641,7701.25,6673.25,598171
NQ=F,9/29/2019 4:00,7735.5,7759,7705.75,7721.75,6712.5,828309
NQ=F,9/30/2019 4:00,7735.5,7788.75,7705.75,7770.5,6918.25,337872
NQ=F,10/1/2019 4:00,7784,7841.5,7691,7695.5,6913.25,478759
NQ=F,10/2/2019 4:00,7711,7730.5,7525.5,7546.25,6949.5,586568
NQ=F,10/3/2019 4:00,7551.5,7661.5,7474.25,7658.5,,582820
NQ=F,10/4/2019 4:00,7656.75,7773.75,7624,7767.25,7058.25,420539
NQ=F,10/6/2019 4:00,7712.5,7747.25,7682.5,7742.25,6803.25,594280
NQ=F,10/7/2019 4:00,7712.5,7799.75,7682.5,7740,6824.5,381262
NQ=F,10/8/2019 4:00,7736,7784.5,7613.5,7622,6623.5,552145
NQ=F,10/9/2019 4:00,7621,7732,7604.5,7699.75,,404170
NQ=F,10/10/2019 4:00,7702.25,7798.75,7583.25,7760.25,6699.25,535042
NQ=F,10/11/2019 4:00,7783.25,7918.5,7767,7859,6717,490521
NQ=F,10/13/2019 4:00,7850.25,7893.25,7850,7888,6769,473679
NQ=F,10/14/2019 4:00,7850.25,7894.75,7807,7857.5,6752,311101
NQ=F,10/15/2019 4:00,7862.25,7971.75,7859.75,7959.75,6599.5,347657
NQ=F,10/16/2019 4:00,7960,7960.25,7907.5,7948.5,,347550
NQ=F,10/17/2019 4:00,7954.25,7994.75,7922,7952.75,6466.25,368623
NQ=F,10/18/2019 4:00,7953.75,7958.5,7835.75,7880.75,6462.75,437753
NQ=F,10/20/2019 4:00,7874.25,7892.5,7865.75,7888.25,6334.75,440904
NQ=F,10/21/2019 4:00,7874.25,7951.75,7865.75,7948.25,6308.5,275031
NQ=F,10/22/2019 4:00,7949.25,7988.75,7837.25,7858.75,6257.25,377545
NQ=F,10/23/2019 4:00,7846.25,7918.25,7810.25,7901.5,,348671
NQ=F,10/24/2019 4:00,7922.75,7984,7913.25,7928.25,,380967
NQ=F,10/25/2019 4:00,7928.5,8041.5,7918.5,8035.75,6285.5,348318
NQ=F,10/27/2019 4:00,8048,8062.75,8048,8056.75,6323.5,487493
NQ=F,10/28/2019 4:00,8048,8127.5,8048,8094.75,6293.25,309114
NQ=F,10/29/2019 4:00,8109.25,8118.75,8050.75,8055.25,,351246
NQ=F,10/30/2019 4:00,8057.25,8141,8020.5,8111.25,6333.25,381307
NQ=F,10/31/2019 4:00,8128.5,8139,8046,8090.25,6371,448458
NQ=F,11/1/2019 4:00,8094.25,8168,8084.5,8160.25,6162,348326
NQ=F,11/3/2019 4:00,8165,8181,8164,8178.75,6434,103460
NQ=F,11/4/2019 5:00,8165,8233.75,8164,8215.75,,325479
NQ=F,11/5/2019 5:00,8221.5,8248,8193.25,8210.75,6496.5,305795
NQ=F,11/6/2019 5:00,8208,8228.25,8161,8207.25,6557.25,314414
NQ=F,11/7/2019 5:00,8213.75,8282.25,8190,8230.5,6604.75,366403
NQ=F,11/8/2019 5:00,8230,8264.25,8190,8257.25,6625.25,326871
NQ=F,11/10/2019 5:00,8257.25,8261.75,8251.5,8254,6612.75,64506
NQ=F,11/11/2019 5:00,8257.25,8261.75,8206.5,8249.75,,229844
NQ=F,11/12/2019 5:00,8253.25,8300.25,8228.5,8275,6545,316729
NQ=F,11/13/2019 5:00,8273,8281.5,8220,8265.75,6676.75,382042
NQ=F,11/14/2019 5:00,8269,8285.5,8216.25,8265.5,6666.25,381593
NQ=F,11/15/2019 5:00,8267.5,8324,8261.25,8318.75,6720,367145
NQ=F,11/17/2019 5:00,8318.75,8323,8307.25,8308.25,6792.75,100795
NQ=F,11/18/2019 5:00,8318.75,8367,8279.25,8333.5,,370609
NQ=F,11/19/2019 5:00,8335,8379,8312.5,8341.5,6653,373942
NQ=F,11/20/2019 5:00,8333,8348,8231,8291.75,6665.25,526978
NQ=F,11/21/2019 5:00,8261.5,8308,8240,8274.5,6675,411833
NQ=F,11/22/2019 5:00,8280.25,8313.5,8233.25,8280.5,6791.25,344497
NQ=F,11/24/2019 5:00,8303.25,8311.75,8296.5,8302.75,,170149
NQ=F,11/25/2019 5:00,8303.25,8379.25,8296.5,8376.5,6701.75,259485
NQ=F,11/26/2019 5:00,8374.25,8422,8366.25,8400.75,6638.75,285726
NQ=F,11/27/2019 5:00,8402.75,8458.75,8397,8454.75,6837.25,240866
NQ=F,12/1/2019 5:00,8424.5,8435.25,8422.5,8431,6914.75,146577
NQ=F,12/2/2019 5:00,8424.5,8457.25,8276.5,8316,6877.75,559474
NQ=F,12/3/2019 5:00,8313.75,8337.5,8168.25,8251.25,,614317
NQ=F,12/4/2019 5:00,8258.75,8319.25,8220.5,8295.25,6937.5,413647
NQ=F,12/5/2019 5:00,8296.25,8340,8273.25,8309.25,7008,370987
NQ=F,12/6/2019 5:00,8311,8409.5,8307.75,8400.25,6995.75,302782
NQ=F,12/8/2019 5:00,8401.5,8415,8401,8405.25,6905.5,66578
NQ=F,12/9/2019 5:00,8401.5,8427.25,8347,8356,6916.75,292419
NQ=F,12/10/2019 5:00,8354.5,8398,8297,8363.75,,403364
NQ=F,12/11/2019 5:00,8366.25,8411,8345,8405.5,6914.25,304183
NQ=F,12/12/2019 5:00,8407.5,8497,8381,8465.25,7018.5,554338
NQ=F,12/13/2019 5:00,8485,8523.75,8435.5,8494,7016.25,335038
NQ=F,12/15/2019 5:00,8507,8516.5,8503.25,8509.25,7019.75,59053
NQ=F,12/16/2019 5:00,8507,8587.75,8503.25,8576,7063.75,192050
NQ=F,12/17/2019 5:00,8576,8596.75,8563.25,8576.25,,145053
NQ=F,12/18/2019 5:00,8569.75,8612,8567.75,8590.25,7068.25,98301
NQ=F,12/19/2019 5:00,8598,8655.5,8580.25,8642.5,7073.25,65776
NQ=F,12/20/2019 5:00,8651,8707.459961,8638.25,8707.459961,7034.5,307870
NQ=F,12/22/2019 5:00,8710.75,8723.5,8707.5,8722.25,7088.25,147426
NQ=F,12/23/2019 5:00,8710.75,8743.25,8707.5,8726.5,,194915
NQ=F,12/26/2019 5:00,8730.25,8805,8729,8804.25,7125.75,170684
NQ=F,12/27/2019 5:00,8801,8843.5,8769,8783.25,7117.75,322888
NQ=F,12/29/2019 5:00,8783.5,8799.5,8783,8797.75,7121.75,169212
NQ=F,12/30/2019 5:00,8783.5,8809.75,8691.25,8733.75,7102.5,404047
NQ=F,12/31/2019 5:00,8731.75,8772.25,8692.25,8752.25,7156,284519
NQ=F,1/2/2020 5:00,8776.75,8901.5,8769.5,8891.75,,416637
NQ=F,1/3/2020 5:00,8895.5,8907.25,8735.25,8810,7145.75,599887
NQ=F,1/5/2020 5:00,8772.25,8779.25,8747.75,8777.5,7165.5,538211
NQ=F,1/6/2020 5:00,8772.25,8873,8723,8847.5,7111.25,469514
NQ=F,1/7/2020 5:00,8853.25,8894.75,8825.75,8853,7027.5,510004
NQ=F,1/8/2020 5:00,8841.5,8972.25,8678,8944.5,7026.75,723085
NQ=F,1/9/2020 5:00,8948.75,9022.25,8932.5,9009,,457262
NQ=F,1/10/2020 5:00,9010,9055.5,8966.25,8978.25,7164.75,472166
NQ=F,1/12/2020 5:00,8979,8999.5,8979,8987.5,7206.5,223863
NQ=F,1/13/2020 5:00,8979,9095.5,8979,9088.25,7267.75,380440
NQ=F,1/14/2020 5:00,9087.75,9114.75,9035,9062.5,7239.75,553343
NQ=F,1/15/2020 5:00,9062,9096,9023,9060,7270.350098,497100
NQ=F,1/16/2020 5:00,9061.75,9140.25,9061.5,9133.5,,397881
NQ=F,1/17/2020 5:00,9137,9189.25,9130,9174.5,7360.75,438669
NQ=F,1/19/2020 5:00,9174,9184.5,9168,9184.25,7376.5,146148
NQ=F,1/21/2020 5:00,9174,9199.75,9114.75,9169.75,7409.5,532160
NQ=F,1/22/2020 5:00,9179.5,9254,9174.25,9195.75,7534.5,519015
NQ=F,1/23/2020 5:00,9190,9253.5,9151.75,9248.25,7368.75,616950
NQ=F,1/24/2020 5:00,9252,9287.25,9109.5,9144.5,,758796
NQ=F,1/26/2020 5:00,9077,9077,8994,9011.25,7355.25,1098059
NQ=F,1/27/2020 5:00,9077,9077,8925.5,8954.5,7376.75,792705
NQ=F,1/28/2020 5:00,8952.5,9136.25,8952.5,9105.25,7334.5,632550
NQ=F,1/29/2020 5:00,9119.5,9158.75,9072.25,9098.5,7352,578408
NQ=F,1/30/2020 5:00,9111.25,9240,9003.5,9216.25,7400.5,846585
NQ=F,1/31/2020 5:00,9226.5,9248.75,8966,8997.75,,898384
NQ=F,2/2/2020 5:00,8982.75,9038.25,8975,9019.25,7498.5,732576
NQ=F,2/3/2020 5:00,8982.75,9155.75,8975,9114.25,7519.25,680726
NQ=F,2/4/2020 5:00,9099,9369.25,9073,9355,7582.25,563913
NQ=F,2/5/2020 5:00,9357,9462.75,9317.75,9381.5,7561.5,729548
NQ=F,2/6/2020 5:00,9390,9464,9362.5,9455.5,7604.25,545054
NQ=F,2/7/2020 5:00,9467,9471,9385,9409.5,,592695
NQ=F,2/9/2020 5:00,9401.5,9424,9330.75,9361.5,7623.5,490693
NQ=F,2/10/2020 5:00,9401.5,9531.5,9330.75,9527.5,7593.25,500147
NQ=F,2/11/2020 5:00,9525,9609.5,9501.25,9527.25,7641.25,589570
NQ=F,2/12/2020 5:00,9536.25,9628.25,9523.75,9625.75,7617.25,454472
NQ=F,2/13/2020 5:00,9621.5,9644.75,9511.25,9613,7652.25,613580
NQ=F,2/14/2020 5:00,9626.25,9659.25,9588,9632.25,,489387
NQ=F,2/16/2020 5:00,9635,9668.75,9634.25,9664.75,7647.75,247254
NQ=F,2/18/2020 5:00,9635,9687.5,9534.25,9636,7679.5,668505
NQ=F,2/19/2020 5:00,9643.25,9748.75,9641.25,9733.5,7689.75,419130
NQ=F,2/20/2020 5:00,9744.75,9763,9517,9624.25,7712.5,802424
NQ=F,2/21/2020 5:00,9617.25,9623.75,9411.5,9458,,911839
NQ=F,2/23/2020 5:00,9355.25,9365,9289,9321.5,7734.75,936605
NQ=F,2/24/2020 5:00,9355.25,9365,9041.25,9091,7838,1171879
NQ=F,2/25/2020 5:00,9091,9224.25,8810,8854.25,7847.75,1344897
NQ=F,2/26/2020 5:00,8868.25,9037.5,8709.5,8850.25,7798.5,1251412
NQ=F,2/27/2020 5:00,8811.5,8878.5,8334.25,8382.75,7840.25,1580041
NQ=F,2/28/2020 5:00,8347,8574.75,8126.25,8454,,1527204
NQ=F,3/1/2020 5:00,8347,8574.75,8126.25,8382.75,7813.75,1513887
NQ=F,3/2/2020 5:00,8349.25,8883.25,8224.25,8791.25,7800,1373357
NQ=F,3/3/2020 5:00,8830.5,9002.5,8511,8582.5,7756.5,1295648
NQ=F,3/4/2020 5:00,8557.5,8950,8508.25,8896.5,7734.25,939032
NQ=F,3/5/2020 5:00,8889,8899.75,8610.75,8648.75,7865,954104
NQ=F,3/6/2020 5:00,8677,8726.5,8310.5,8503.25,,1097279
NQ=F,3/8/2020 5:00,8677,8726.5,8310.5,8648.75,7803.5,1086560
NQ=F,3/9/2020 4:00,8369,8375,7820,7951.5,7674,560913
NQ=F,3/10/2020 4:00,7893.75,8378.75,7814.25,8331.5,7647.5,982070
NQ=F,3/11/2020 4:00,8317,8334.25,7892.75,8003.5,7595.25,990236
NQ=F,3/12/2020 4:00,7998.75,8108,7128.5,7215.25,7610.25,876291
NQ=F,3/13/2020 4:00,7100,7978,6942.5,7915.75,,584274
NQ=F,3/15/2020 4:00,7100,7978,6942.5,7215.25,7314.75,578813
NQ=F,3/16/2020 4:00,7903,7905.25,6927,7057.5,7421,307368
NQ=F,3/17/2020 4:00,7053,7552.25,6948.75,7405.25,7529.25,317501
NQ=F,3/18/2020 4:00,7386,7392.25,6830,7225.25,7600.25,156283
NQ=F,3/19/2020 4:00,7251.75,7521.5,6894.25,7293.5,7511.5,115519
NQ=F,3/20/2020 4:00,7195,7649,7153.5,7417.97998,,562616
NQ=F,3/22/2020 4:00,6798,6798,6628.75,6688.75,7391.75,321230
NQ=F,3/23/2020 4:00,6798,7316.25,6628.75,6984.5,7464,633237
NQ=F,3/24/2020 4:00,7005.75,7572.25,7005.75,7554.75,7430,556553
NQ=F,3/25/2020 4:00,7544.75,7761,7371.5,7467.75,7311,656698
NQ=F,3/26/2020 4:00,7483.5,7893.5,7310.25,7844,7315.5,567711
NQ=F,3/27/2020 4:00,7882.75,7893.25,7551.25,7568.5,,443315
NQ=F,3/29/2020 4:00,7395.75,7507.25,7367.25,7489.25,7295.25,1256384
NQ=F,3/30/2020 4:00,7395.75,7884,7365,7854.75,7216,419576
NQ=F,3/31/2020 4:00,7856.75,7995,7747.5,7786.25,7255.25,424386
NQ=F,4/1/2020 4:00,7772.5,7773.5,7404.25,7438.75,7133.5,411364
NQ=F,4/2/2020 4:00,7473.5,7656.25,7376,7627.25,,436829
NQ=F,4/3/2020 4:00,7623,7660.25,7423.5,7522.75,6993.75,351874
NQ=F,4/6/2020 4:00,7535.75,8099,7535.5,8029.75,7179.25,396874
NQ=F,4/7/2020 4:00,8034.25,8303.25,7948,8012,7228.5,531043
